avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,anomaly_score,anomalyFlag
337347.76,0.869,0.324,0.021,229266.79,0,19,0.06006895723858818,0
940589.01,0.873,0.388,0.102,723977.03,0,20,-0.04088778149063166,1
484123.09,1.153,0.337,0.113,424212.39,0,13,0.04544896236092677,0
257362.23,0.872,0.247,0.107,163523.09,0,11,0.060077554688889756,0
275916.19,0.921,0.339,0.154,123040.68,0,6,0.09153466970415902,0
468965.71,1.036,0.371,0.119,396576.77,0,21,0.06259428630342312,0
708505.15,0.872,0.313,0.088,581557.38,0,21,0.014328505270752578,0
321390.74,1.13,0.329,0.091,167757.05,1,8,0.014530923396214535,0
569928.68,0.901,0.349,0.163,155483.13,0,24,0.06698485001179277,0
973598.31,1.193,0.304,0.08,907011.67,0,10,-0.08800896547674786,1
969187.71,0.831,0.343,0.14,876603.29,0,26,-0.054303319968404096,1
560477.04,1.047,0.386,0.134,355447.13,0,13,0.06124337002029101,0
541729.39,0.877,0.421,0.077,314792.97,1,27,0.01930401477037802,0
493337.74,0.862,0.341,0.126,224834.21,0,16,0.090698148074419,0
392159.62,0.93,0.352,0.068,142148.86,0,7,0.07568234236083726,0
397378.65,1.152,0.367,0.0,176237.57,0,25,0.02189525745562959,0
459764.05,1.106,0.307,0.076,129004.64,0,21,0.04331959264364171,0
501255.74,1.08,0.388,0.149,188993.78,0,23,0.05144973649601814,0
470496.37,1.185,0.326,0.038,449460.75,0,30,0.015946076138804832,0
667078.28,0.812,0.334,0.127,393007.23,0,32,0.0500826789429607,0
507269.44,1.136,0.339,0.072,353446.52,0,6,0.050624988070241184,0
413743.27,0.968,0.437,0.0,111428.59,0,36,0.042479025000609294,0
568214.39,0.955,0.351,0.186,359084.06,0,27,0.055666411925088255,0
519883.61,0.915,0.32,0.08,287733.14,1,35,0.0209050773790479,0
671830.83,0.879,0.328,0.152,309766.41,1,31,0.009663716191769756,0
373839.12,1.01,0.409,0.026,99194.67,0,24,0.042353955888137396,0
397206.5,0.9,0.305,0.05,291161.08,0,17,0.06050544480930531,0
988756.02,0.95,0.352,0.024,408596.91,0,14,-0.029037690796552496,1
295140.96,0.947,0.352,0.052,384066.52,0,8,0.05914615130187417,0
532963.33,0.984,0.398,0.148,295295.29,0,24,0.06855915436052429,0
1008457.45,1.025,0.365,0.106,762831.58,0,17,-0.05335396780881685,1
591380.27,1.011,0.309,0.162,130836.22,0,6,0.03720178284240583,0
803526.62,0.993,0.306,0.178,564321.9,0,34,-0.01308821372984792,1
275982.7,0.897,0.335,0.033,141134.98,1,11,0.030565625756257764,0
217295.16,0.877,0.334,0.106,44534.69,0,23,0.0862401948666156,0
573449.94,1.077,0.345,0.113,212341.82,1,14,0.005436712235047603,0
541338.57,1.042,0.359,0.106,275831.58,0,20,0.0668354843140686,0
701831.87,1.003,0.422,0.114,627177.98,0,25,0.003918520878975151,0
341720.79,1.088,0.293,0.068,289040.79,0,7,0.04266521050219407,0
385641.98,1.124,0.368,0.077,96194.79,1,36,0.008107168375828033,0
449827.69,1.136,0.221,0.071,324581.33,0,18,0.017353392476508578,0
388482.13,1.123,0.328,0.105,99878.04,0,36,0.04910633633944583,0
623222.26,1.1,0.296,0.041,316773.43,0,8,0.017217172424231153,0
788861.89,1.109,0.362,0.144,867771.55,0,27,-0.043406502042096506,1
697450.1,1.137,0.409,0.092,135682.94,1,32,-0.03283073151215721,1
647326.18,1.008,0.356,0.142,678600.19,0,23,0.007115316356299917,0
373859.48,1.08,0.398,0.06,163479.06,0,22,0.05777887691996253,0
706588.08,0.965,0.352,0.0,149571.18,0,29,0.013783133789199598,0
370323.72,0.992,0.387,0.091,380095.47,0,23,0.061662371291118956,0
410008.9,1.001,0.417,0.114,230719.15,0,12,0.07378242631449261,0
642375.35,1.184,0.279,0.025,317439.35,0,13,-0.017150614434283118,1
957304.78,0.857,0.403,0.144,371323.75,0,25,0.0018798515135399763,0
610343.4,0.894,0.31,0.067,185930.72,0,11,0.048724335796896834,0
769351.04,0.983,0.448,0.07,822498.95,0,28,-0.043720502852587995,1
590511.38,0.887,0.415,0.139,486235.09,0,33,0.050916137492764024,0
427923.32,0.922,0.346,0.132,517078.74,0,35,0.051366955431579875,0
481474.49,1.071,0.339,0.076,515036.49,0,15,0.04033342701674236,0
406556.06,1.054,0.357,0.041,380011.33,0,7,0.048802518438181064,0
495659.61,0.901,0.313,0.049,443248.53,0,36,0.05075466542038409,0
1040055.98,1.0,0.423,0.055,470497.23,0,28,-0.034526022279182,1
861437.84,0.936,0.353,0.051,257125.94,0,28,0.011295646199248499,0
295410.73,0.98,0.344,0.134,342101.98,1,14,0.0291870194429239,0
661458.09,1.178,0.414,0.063,332029.61,1,34,-0.03675495281950991,1
444218.28,1.123,0.357,0.134,331678.58,0,12,0.0595332744977235,0
963460.74,0.931,0.268,0.113,483179.56,0,23,-0.027664516159443653,1
409341.27,0.809,0.384,0.202,405051.61,0,34,0.06440729554755809,0
368349.46,1.023,0.332,0.125,71385.85,0,19,0.06632852779304432,0
407504.14,0.931,0.371,0.081,377026.96,0,12,0.07137424019534322,0
968428.07,0.863,0.36,0.151,320262.41,0,10,0.0016228274087011219,0
393683.24,1.041,0.397,0.149,400634.31,0,21,0.05294091487595809,0
361103.64,0.83,0.279,0.176,150869.26,0,9,0.07798054359506312,0
434693.74,1.138,0.218,0.138,352888.32,0,23,0.017919264140974667,0
325532.33,1.129,0.352,0.149,100464.7,0,35,0.05089043846281516,0
593399.96,1.099,0.371,0.12,597583.83,0,28,0.01599725656556905,0
490858.66,0.859,0.307,0.072,107994.56,0,34,0.06616329253445541,0
449180.81,1.111,0.331,0.109,448012.96,0,18,0.04493757820524291,0
473621.72,0.822,0.269,0.031,257903.64,0,23,0.036591639771939355,0
1003359.68,0.867,0.325,0.159,957773.28,0,7,-0.06863673488007982,1
431847.6,0.986,0.335,0.151,482612.76,0,11,0.05457403486311074,0
332648.18,1.017,0.297,0.037,285510.8,0,20,0.03566039792419062,0
816267.78,0.896,0.3,0.064,874510.16,0,9,-0.049150392525069586,1
396070.14,0.82,0.341,0.105,295844.22,0,20,0.08708614506493428,0
311991.69,0.985,0.297,0.1,87830.95,0,6,0.06279272019048943,0
594593.25,1.155,0.381,0.129,621191.12,0,7,-0.0007623841259982722,1
838780.55,1.076,0.439,0.127,947931.7,0,32,-0.06866641611275415,1
1016241.06,1.189,0.331,0.101,1056958.77,0,23,-0.09561882126447685,1
152792.77,0.928,0.343,0.127,40963.13,0,28,0.08983705838467926,0
338315.43,1.148,0.41,0.081,301989.34,0,25,0.04231019933305713,0
988377.43,1.011,0.338,0.198,1030084.97,0,10,-0.08033597732204167,1
654564.0,0.865,0.274,0.131,295047.12,0,28,0.03856560559039868,0
579084.08,1.129,0.333,0.027,595342.34,0,35,-0.010600521261535212,1
297134.0,0.973,0.331,0.212,376414.81,0,26,0.05442675467086833,0
783162.72,1.144,0.363,0.125,392248.97,0,24,0.0055183047667087815,0
605468.29,0.938,0.393,0.105,465265.02,0,18,0.05185309535173099,0
457142.1,0.863,0.343,0.157,124569.71,1,20,0.04179974602119818,0
346983.26,1.168,0.278,0.146,132863.48,0,36,0.028832085556100062,0
489406.28,0.998,0.428,0.077,628578.4,0,9,0.014269529454503993,0
714266.86,1.088,0.37,0.064,169478.3,0,27,0.023798178304144768,0
536135.29,0.902,0.291,0.074,474642.75,0,35,0.04530699177218078,0
539571.02,0.9,0.307,0.092,159958.19,1,31,0.01644479321756298,0
442294.49,0.954,0.33,0.116,191590.04,0,32,0.07592515511410469,0
377537.27,0.98,0.328,0.084,389281.3,0,7,0.06403532002618562,0
539117.32,1.0,0.414,0.049,470776.13,0,13,0.03989711536245011,0
504613.26,1.139,0.296,0.081,414602.0,0,31,0.03802214955278793,0
510820.84,0.862,0.347,0.17,177987.09,0,25,0.0818456310682969,0
584670.21,1.182,0.39,0.068,764380.64,0,33,-0.030472529449610097,1
632007.76,0.86,0.343,0.115,754040.49,0,12,0.002224930715682749,0
275973.1,0.877,0.269,0.104,279183.9,0,13,0.06233932552773791,0
617718.14,0.877,0.323,0.081,139254.45,0,29,0.051407552558299874,0
572069.17,0.955,0.419,0.157,438078.68,0,34,0.051480206721306154,0
530713.39,0.813,0.393,0.141,362490.9,0,17,0.07898060280251973,0
393741.73,0.977,0.442,0.08,278245.92,0,26,0.06425274874602849,0
417365.24,0.867,0.377,0.162,230332.66,0,11,0.09430043925050402,0
656591.64,0.811,0.3,0.148,704038.82,0,35,-0.0044571960058512605,1
763465.05,0.923,0.337,0.188,335694.72,1,32,-0.00957726370440759,1
626642.01,0.831,0.479,0.049,301450.01,0,23,0.04209813339698543,0
584153.47,0.847,0.415,0.096,365109.12,0,17,0.06877091712769146,0
325489.76,0.994,0.343,0.12,176306.55,0,34,0.08474311860362338,0
872439.37,1.147,0.299,0.142,712125.14,0,27,-0.05166672043974674,1
851807.17,0.954,0.4,0.17,544017.32,0,22,-0.011920703796833632,1
389828.4,1.122,0.375,0.132,403835.25,0,34,0.04578732372453498,0
292237.04,1.153,0.378,0.09,189960.95,0,32,0.056544655576025615,0
1005389.28,1.068,0.424,0.141,301375.38,0,24,-0.02145716084814553,1
572504.02,1.032,0.229,0.016,420079.06,0,15,-0.003416828234420355,1
477244.27,1.087,0.265,0.136,328590.33,0,21,0.039036905216530915,0
181101.86,0.925,0.395,0.086,209629.2,0,18,0.08312867765598242,0
775496.57,0.801,0.368,0.056,728076.55,1,36,-0.07010190660336435,1
271444.49,0.991,0.316,0.142,229622.02,0,13,0.08116574422922884,0
1018503.81,0.91,0.266,0.066,618699.9,1,25,-0.0965615159965395,1
1028803.31,1.05,0.342,0.175,320945.81,0,24,-0.020428052406006425,1
635210.67,0.814,0.474,0.047,529511.66,0,17,0.007236732918423416,0
789846.8,0.921,0.395,0.159,659231.52,0,28,-0.014102062016852712,1
400404.41,0.839,0.343,0.088,117152.22,0,24,0.08956298783051853,0
773431.56,0.907,0.425,0.096,453036.38,0,20,0.01792211454991799,0
679540.14,0.84,0.374,0.113,491290.23,0,19,0.03985028463723217,0
549784.96,1.123,0.331,0.066,503572.37,1,17,-0.018515446538632907,1
312010.55,0.839,0.327,0.064,100772.01,0,35,0.08397394705802319,0
668488.36,1.173,0.318,0.123,534781.47,0,28,0.006733741199925869,0
603393.17,0.996,0.26,0.123,693022.46,0,22,-0.013502512468599237,1
407120.81,1.184,0.3,0.0,295013.23,0,11,0.0014415937891537611,0
465177.73,0.993,0.33,0.152,516804.66,0,28,0.0478470292469696,0
343595.07,1.039,0.419,0.0,227074.25,0,10,0.032876216978474426,0
730496.74,1.132,0.249,0.157,309124.64,0,34,-0.01047083440839136,1
309231.27,0.874,0.341,0.224,146899.46,0,12,0.0923789360796402,0
456561.25,1.038,0.439,0.063,179607.54,2,21,-0.016010562107223958,1
322676.64,0.862,0.39,0.121,242041.63,0,34,0.096163298858988,0
561816.39,0.818,0.374,0.198,197994.92,0,21,0.07552592880465192,0
607535.11,1.198,0.41,0.15,483566.99,0,30,0.009398523178269391,0
307436.13,0.984,0.335,0.126,358212.02,0,16,0.07082758616614082,0
230908.73,1.061,0.289,0.071,141284.4,0,25,0.04968555122403995,0
792107.07,1.091,0.408,0.051,292739.98,0,21,0.0003324312939699814,0
498749.79,1.05,0.301,0.115,509367.95,1,28,-0.011291626212220796,1
266519.36,0.924,0.408,0.096,193771.36,0,12,0.09039672280054245,0
647700.14,0.952,0.328,0.138,278031.32,1,22,0.009289237807975192,0
969053.6,0.952,0.346,0.023,347031.08,0,15,-0.023561700378055273,1
386956.42,1.074,0.366,0.153,357060.89,1,28,0.015545429677754186,0
404374.93,0.996,0.326,0.046,315557.19,0,12,0.05913366863902436,0
463586.36,0.833,0.462,0.096,282518.87,0,12,0.07748954079098302,0
789433.72,1.089,0.373,0.103,802534.64,0,11,-0.036078378335878125,1
441685.06,1.077,0.337,0.123,258984.63,0,6,0.06776810296294977,0
455785.03,1.167,0.363,0.0,281582.59,0,21,0.010445971625753003,0
420456.76,0.978,0.284,0.164,110995.09,0,33,0.04995403412911592,0
525779.26,0.991,0.362,0.113,388447.17,0,25,0.06949885089076313,0
418401.43,0.845,0.437,0.154,371500.0,0,30,0.07301914482610994,0
920361.8,1.132,0.396,0.022,663793.08,1,20,-0.10831827736740962,1
651547.86,0.927,0.433,0.06,132355.28,0,35,0.04089449287483693,0
422953.52,1.181,0.302,0.112,140834.32,0,34,0.03267150813918984,0
290663.16,0.869,0.369,0.089,167951.72,1,30,0.051565902184117496,0
507710.01,0.833,0.335,0.11,443029.61,0,28,0.0723021618350771,0
935147.08,0.811,0.386,0.068,821657.56,1,36,-0.09995437138578955,1
641294.36,0.849,0.407,0.073,406477.43,0,35,0.045937120520756713,0
549957.85,0.962,0.352,0.144,275105.89,0,7,0.07172469432787199,0
600988.53,0.885,0.353,0.174,361831.98,0,19,0.0634729902407043,0
745333.08,0.919,0.412,0.108,526146.49,0,16,0.01549273108583904,0
420281.55,0.94,0.331,0.112,272172.37,1,28,0.0321987709149667,0
626369.34,1.111,0.327,0.092,286101.41,0,23,0.041560046758934543,0
500191.29,1.03,0.337,0.101,360531.93,0,20,0.0739655495514282,0
253814.84,0.899,0.36,0.097,273164.16,0,19,0.08438124581036344,0
494637.03,0.927,0.362,0.185,144609.04,0,20,0.06337583402490721,0
877549.04,0.895,0.319,0.151,517324.23,0,36,-0.011837869916879962,1
841937.49,1.061,0.334,0.185,541316.66,0,17,-0.018715880829857312,1
525400.77,0.894,0.304,0.079,218721.14,0,32,0.07108748417324884,0
319908.08,1.132,0.398,0.0,358673.4,0,10,0.0180246054992248,0
619259.89,1.019,0.3,0.112,357157.47,0,36,0.04310598185611514,0
298266.99,1.024,0.347,0.126,75522.21,0,16,0.07061613648909004,0
1029080.28,1.057,0.336,0.098,1117089.83,0,18,-0.07993645545824557,1
289719.82,1.006,0.339,0.192,301841.05,0,18,0.06668585392438375,0
248423.63,0.982,0.26,0.104,81516.95,0,6,0.048909029712217444,0
347003.27,1.056,0.328,0.097,247267.54,1,33,0.02290682392252541,0
241534.72,0.913,0.348,0.231,107837.73,0,9,0.0931225727807814,0
647230.31,1.101,0.398,0.117,278403.81,0,13,0.03414966707280287,0
1016965.88,1.181,0.307,0.16,453753.66,0,27,-0.047829079357646465,1
337607.44,1.032,0.385,0.064,383056.54,0,31,0.048801692340188385,0
433792.85,0.861,0.372,0.155,386664.54,0,24,0.0787118608551739,0
787609.56,0.859,0.329,0.096,555018.64,0,17,0.009907079706075739,0
335174.49,0.844,0.315,0.104,249879.16,0,14,0.08955395599938787,0
379059.78,1.159,0.384,0.041,400517.7,0,25,0.024947454111355127,0
311587.25,0.958,0.393,0.144,91840.36,1,17,0.04419530015577244,0
951866.68,0.87,0.318,0.092,482989.26,0,35,-0.012801876483213626,1
875690.4,1.113,0.302,0.097,367011.42,0,23,-0.007982440836779903,1
726569.12,1.176,0.358,0.024,555743.67,0,36,-0.03301815957040566,1
813698.6,0.907,0.409,0.087,415070.13,0,16,0.013642390037043373,0
954557.01,1.174,0.373,0.192,1208547.94,0,19,-0.09424014899147426,1
853290.74,0.932,0.318,0.148,777038.42,0,20,-0.03261359256474028,1
481847.37,1.135,0.397,0.048,144836.84,0,25,0.028462177827584867,0
308463.82,1.01,0.317,0.22,109150.45,0,18,0.06274762464732653,0
865038.62,0.956,0.331,0.08,1032292.74,1,10,-0.09346194720767698,1
916416.09,0.923,0.294,0.081,633452.89,0,35,-0.034857523827109826,1
414698.21,0.982,0.4,0.102,382874.92,0,27,0.06634291075684717,0
603533.39,0.928,0.35,0.084,615689.44,1,6,-0.025403675968053374,1
705917.05,0.987,0.361,0.147,629011.51,0,33,0.01379256187658573,0
330866.64,1.165,0.32,0.09,278535.28,0,12,0.04443137803007735,0
539178.37,0.928,0.345,0.12,506724.86,0,24,0.059248105510753435,0
629456.87,1.15,0.407,0.028,249864.5,0,30,0.005825356743952903,0
429685.17,0.995,0.339,0.07,326076.72,0,34,0.06978026322689879,0
736213.55,0.844,0.412,0.07,464171.66,0,24,0.020398922675627817,0
766374.83,1.024,0.398,0.034,346425.91,0,10,0.007854393712981578,0
388093.16,0.97,0.389,0.129,124168.05,0,34,0.08077790761310433,0
713860.1,1.03,0.324,0.02,368481.27,0,34,0.00656326948018493,0
280235.79,1.026,0.305,0.146,144159.54,0,15,0.0673573972040239,0
671897.2,0.828,0.305,0.049,433751.38,0,36,0.027443801502322285,0
459017.47,1.137,0.27,0.005,168375.27,0,7,0.0023844518727558217,0
544889.41,0.805,0.359,0.129,619357.07,1,20,-0.012171753043653255,1
980538.96,0.973,0.349,0.168,648157.26,1,30,-0.0747612194133449,1
524076.86,1.112,0.39,0.166,333319.47,0,9,0.05027865523490627,0
543944.61,0.962,0.359,0.111,462058.22,0,36,0.06003890438365955,0
1027712.84,1.001,0.312,0.076,1012542.1,0,6,-0.07880285149671784,1
646375.9,0.873,0.371,0.202,746926.89,0,14,-0.004632229188603509,1
984115.95,0.802,0.314,0.103,378654.77,0,26,-0.0007291699514244687,1
749948.89,0.943,0.392,0.043,731973.16,0,8,-0.030284495132486877,1
352090.47,1.01,0.279,0.108,86076.75,1,34,0.01162892606658883,0
773768.38,1.122,0.412,0.1,414465.3,0,8,0.006826169072320032,0
963965.69,0.851,0.297,0.154,1255847.97,0,32,-0.07570489829123239,1
394700.86,1.193,0.337,0.195,301080.11,0,27,0.0366153499221431,0
428845.87,1.138,0.36,0.141,166231.28,0,22,0.05313490108319696,0
628946.03,0.978,0.326,0.113,407978.39,0,12,0.05202045492039342,0
1007826.27,0.802,0.303,0.185,1201700.55,0,30,-0.08565755648397977,1
340042.47,0.849,0.3,0.089,129082.31,0,31,0.0802699536164867,0
647151.28,1.081,0.291,0.121,859181.1,0,25,-0.02848656620953849,1
586851.24,0.991,0.329,0.194,566270.36,0,6,0.026394828837653206,0
956519.15,1.127,0.342,0.064,1181329.98,0,8,-0.08798369293608899,1
426772.57,0.992,0.28,0.1,186031.57,0,20,0.05443639631035224,0
569084.9,1.148,0.327,0.183,373890.84,0,10,0.031321635788354785,0
215176.98,0.848,0.319,0.084,161777.46,0,16,0.09447173433397882,0
393414.05,0.958,0.351,0.067,210062.53,0,8,0.07222175288424171,0
675957.55,1.154,0.298,0.127,822393.51,0,22,-0.035980567084279436,1
556182.55,0.998,0.285,0.117,400523.26,2,35,-0.030679464094317876,1
720008.38,1.045,0.328,0.193,359423.43,0,12,0.021933271897881412,0
529392.74,0.866,0.351,0.166,586233.2,0,13,0.03895013117799628,0
338891.65,0.88,0.313,0.07,243400.34,0,23,0.07672915534811531,0
834733.33,0.843,0.425,0.102,703693.28,0,8,-0.03341005646812578,1
519826.67,0.99,0.372,0.112,335811.97,0,36,0.07122097337263222,0
744915.23,1.162,0.361,0.156,446945.96,0,16,0.004752178767174042,0
421053.39,0.838,0.382,0.091,471754.1,0,30,0.058356513505380736,0
501046.37,0.964,0.333,0.023,338779.34,0,16,0.04764471439396223,0
930725.44,1.036,0.353,0.095,469911.87,0,25,-0.012259320920499861,1
708429.87,1.057,0.383,0.076,787634.38,0,30,-0.025887285721375775,1
335385.62,1.036,0.323,0.084,88401.67,0,20,0.061720931263857914,0
559160.53,0.87,0.312,0.016,542732.78,0,14,0.014979795932214879,0
427805.75,1.078,0.391,0.196,418122.49,0,24,0.03750106868367209,0
522084.73,1.085,0.301,0.154,307169.39,0,29,0.04583513266842676,0
413281.77,0.947,0.381,0.107,484039.05,0,8,0.053493519797082056,0
864317.06,1.185,0.415,0.092,565715.23,0,33,-0.03996624260600268,1
639029.56,1.104,0.346,0.025,459482.71,0,23,0.006398568877682642,0
689288.59,0.987,0.297,0.033,347627.54,0,6,0.014027703050555895,0
253795.32,0.895,0.306,0.065,95080.64,0,25,0.07740945599691584,0
706743.86,1.022,0.383,0.0,326656.98,0,11,0.005655112697809828,0
258547.02,0.977,0.355,0.073,72080.91,0,7,0.07423492417240818,0
859055.56,1.098,0.392,0.088,344987.25,0,19,0.0017800267967521544,0
561200.55,1.125,0.304,0.122,300737.95,0,35,0.04432468383191701,0
963531.76,1.027,0.443,0.106,1098906.89,1,23,-0.11154684815703897,1
593365.5,1.128,0.28,0.087,428380.37,0,34,0.02077873038611855,0
722172.53,1.139,0.325,0.168,526461.2,0,29,0.0010958235033750041,0
772328.22,1.047,0.367,0.074,725253.08,1,19,-0.06750825252894621,1
401099.12,1.17,0.342,0.07,493008.77,0,30,0.02343074047001792,0
794789.93,0.861,0.369,0.085,627155.75,0,25,-0.007164637309038158,1
963425.01,0.884,0.344,0.13,528945.43,1,21,-0.062225410259325264,1
434576.38,1.154,0.308,0.144,245651.1,0,22,0.04790567074202223,0
661624.02,1.098,0.438,0.147,193767.54,0,32,0.02172998637211987,0
565214.12,0.887,0.251,0.023,650323.57,1,6,-0.06581040385154513,1
748409.74,1.033,0.314,0.034,799127.4,0,31,-0.043617204495723816,1
576694.75,0.886,0.34,0.077,474354.78,0,14,0.05693761621812654,0
1043434.79,1.152,0.307,0.087,719428.18,0,35,-0.06778740585309184,1
550815.12,1.097,0.451,0.05,614972.38,0,6,-0.006847777653674614,1
728949.04,0.918,0.381,0.044,756503.67,0,30,-0.02634378322683817,1
889988.51,1.094,0.373,0.125,786021.11,0,9,-0.054568660079219566,1
994965.61,1.111,0.319,0.073,654251.69,0,35,-0.05320799851848146,1
945851.5,0.957,0.331,0.14,1020811.56,0,11,-0.06801926248978651,1
923187.81,0.942,0.419,0.089,377296.31,0,20,-0.0027702057393902413,1
444296.28,0.887,0.367,0.08,294276.02,1,12,0.03126125971506011,0
521763.67,0.856,0.278,0.09,192273.54,0,27,0.0575188272162408,0
983962.32,0.998,0.335,0.072,955563.06,0,27,-0.06981540159149813,1
349829.8,1.061,0.279,0.131,367180.46,1,9,-0.0038656841767203964,1
612062.14,1.065,0.424,0.01,346781.03,0,18,0.015226266098708918,0
838993.31,1.179,0.319,0.118,546267.49,0,8,-0.026906810680736304,1
381921.02,1.05,0.426,0.209,272577.63,0,24,0.057551153838801716,0
843315.11,0.975,0.339,0.173,516086.11,0,7,-0.006473761890502749,1
378060.3,0.813,0.294,0.117,393907.69,1,10,0.012652333953033557,0
220427.52,1.06,0.322,0.156,241555.15,0,10,0.06852966923947712,0
643697.49,1.199,0.248,0.109,187915.57,0,6,-0.014719511031707766,1
541575.77,0.916,0.294,0.169,344457.23,0,19,0.06156485439235626,0
346189.42,0.883,0.328,0.087,172375.14,0,19,0.09043867777737691,0
450058.12,1.143,0.327,0.116,127026.24,0,21,0.04173308789125563,0
535161.38,0.996,0.34,0.133,336935.62,0,6,0.07466789379058736,0
505471.96,0.839,0.397,0.107,184428.49,0,29,0.08264924735063983,0
697468.59,1.104,0.35,0.138,576957.03,0,25,0.008852821874494765,0
508121.13,0.863,0.4,0.161,177505.65,0,19,0.08053769000357824,0
242009.28,1.034,0.366,0.143,221579.13,0,35,0.07646167503289147,0
575228.62,1.067,0.348,0.099,214617.78,0,14,0.06029155269281028,0
319401.82,0.902,0.33,0.088,204391.35,0,12,0.08844442220826676,0
381136.39,0.838,0.369,0.0,301341.11,0,33,0.049135930864437904,0
864038.87,1.179,0.29,0.103,755416.45,0,19,-0.054156217208620294,1
257939.84,1.117,0.322,0.107,220544.12,0,6,0.05785574672111238,0
457879.96,0.952,0.337,0.157,241813.19,0,35,0.0806224667707276,0
640220.29,0.823,0.26,0.155,342058.45,0,18,0.032970730029795225,0
418311.11,1.128,0.422,0.14,166921.65,0,27,0.05023485824532525,0
436051.78,1.03,0.422,0.042,285494.4,0,23,0.043153245478829594,0
580528.8,0.929,0.265,0.108,298683.36,0,12,0.04261116131157949,0
620958.63,0.966,0.304,0.02,429445.79,0,29,0.015319478259435027,0
592872.98,1.126,0.271,0.196,298496.03,0,23,0.014361831174484307,0
555274.89,0.976,0.364,0.047,708761.66,0,24,0.0011891218695277983,0
