avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths
51743.22,0.058,0.229,0.046,29024.96,0,86
39035.38,0.096,0.342,0.016,46143.73,1,111
62619.92,0.079,0.3,0.063,45444.26,0,97
61748.01,0.08,0.417,0.085,37666.09,0,120
59688.1,0.096,0.272,0.211,63647.98,0,52
61683.57,0.054,0.328,0.22,71994.5,0,98
48148.15,0.054,0.24,0.054,33860.14,0,102
57059.7,0.085,0.327,0.124,54367.76,0,72
41339.31,0.072,0.234,0.145,20298.16,0,67
61840.94,0.064,0.392,0.256,20587.04,0,110
41997.18,0.067,0.386,0.126,13599.48,0,64
38922.34,0.083,0.364,0.126,21039.16,0,67
60689.44,0.085,0.26,0.064,40570.92,0,114
39463.17,0.084,0.39,0.164,13514.0,0,76
52694.57,0.079,0.404,0.146,18975.9,0,110
40685.5,0.062,0.331,0.125,21701.06,0,120
40559.5,0.054,0.26,0.089,38910.14,0,67
40522.37,0.065,0.384,0.135,18106.2,0,94
58180.96,0.075,0.279,0.118,33235.52,1,115
59979.43,0.059,0.373,0.176,43947.7,0,116
42773.55,0.072,0.366,0.098,25558.27,0,107
49131.75,0.086,0.332,0.172,18805.84,0,76
41853.61,0.075,0.312,0.19,42858.56,1,77
48241.18,0.092,0.423,0.161,49801.6,0,65
42448.98,0.071,0.342,0.104,18393.72,0,118
54263.75,0.083,0.289,0.159,45229.29,0,60
58409.41,0.067,0.414,0.083,15963.79,0,109
47933.62,0.066,0.32,0.18,56851.49,0,99
39257.77,0.085,0.266,0.124,25253.12,0,98
39421.36,0.082,0.354,0.189,19846.84,0,90
41264.65,0.098,0.308,0.097,43825.79,0,74
49800.27,0.087,0.322,0.174,18696.67,0,58
56085.1,0.064,0.404,0.122,30730.08,1,91
57259.08,0.099,0.417,0.125,61351.12,0,109
48408.67,0.088,0.306,0.174,30067.98,0,56
58834.76,0.064,0.371,0.093,63866.15,0,73
42567.98,0.091,0.342,0.088,38547.19,0,67
59597.78,0.079,0.362,0.099,62066.05,0,53
54566.85,0.091,0.344,0.144,27765.65,0,115
50611.5,0.068,0.394,0.158,16840.08,1,89
40063.63,0.056,0.417,0.223,12067.81,0,117
47103.51,0.09,0.309,0.124,52642.68,0,92
41830.28,0.066,0.415,0.261,35334.48,0,105
39243.59,0.05,0.401,0.175,19755.36,0,97
47715.27,0.086,0.428,0.141,37903.99,0,107
50003.5,0.061,0.366,0.187,52723.52,1,87
41177.17,0.081,0.377,0.116,29402.56,0,104
47879.36,0.091,0.301,0.183,58583.55,0,117
38022.06,0.088,0.314,0.065,26442.32,0,52
59579.49,0.052,0.311,0.238,27779.5,0,53
59674.27,0.083,0.299,0.094,30001.22,0,62
39939.95,0.082,0.286,0.103,39706.19,1,118
55545.11,0.084,0.355,0.187,49764.36,0,96
39903.43,0.073,0.422,0.113,31419.04,0,115
61470.93,0.064,0.26,0.21,50232.28,0,109
61204.42,0.073,0.264,0.16,56481.32,0,65
43594.4,0.095,0.279,0.171,29437.46,0,112
54927.67,0.088,0.364,0.096,56296.06,0,107
50245.26,0.084,0.318,0.161,12212.21,0,56
38254.47,0.062,0.308,0.133,25065.84,0,114
59635.34,0.066,0.347,0.214,35829.43,0,78
39535.33,0.069,0.399,0.161,11093.53,0,113
52499.17,0.06,0.365,0.177,47613.52,0,74
47341.14,0.091,0.336,0.135,60785.13,1,100
51908.18,0.092,0.354,0.08,15416.51,0,115
62565.29,0.053,0.296,0.208,40875.69,0,105
38124.06,0.091,0.336,0.128,14461.38,0,94
43489.81,0.098,0.437,0.092,16439.35,0,64
61570.26,0.074,0.406,0.212,17553.66,0,97
39910.25,0.059,0.364,0.17,15012.02,0,104
39454.26,0.092,0.372,0.195,24311.19,0,87
39543.72,0.064,0.357,0.093,34037.64,0,98
57466.6,0.095,0.355,0.06,39566.79,2,99
60406.09,0.075,0.322,0.058,35232.94,0,70
57234.3,0.07,0.304,0.103,40933.5,1,49
50603.83,0.058,0.269,0.129,42013.18,0,75
59032.97,0.087,0.397,0.085,28590.43,0,96
50431.91,0.053,0.368,0.109,40544.55,0,87
50826.92,0.059,0.357,0.054,40560.12,0,77
51458.4,0.08,0.365,0.198,33000.43,0,67
60321.56,0.093,0.403,0.133,62620.59,0,71
38141.89,0.1,0.393,0.202,44236.45,0,81
61865.39,0.062,0.342,0.165,40073.17,0,55
54140.04,0.064,0.405,0.176,36449.68,0,82
49125.67,0.059,0.315,0.181,44056.71,0,112
38523.77,0.097,0.445,0.146,28018.87,0,72
39406.56,0.097,0.402,0.123,20979.44,1,105
48314.07,0.096,0.356,0.099,27325.32,0,89
40655.36,0.075,0.323,0.066,10125.42,0,79
52172.64,0.067,0.311,0.186,22330.93,0,110
43139.14,0.097,0.315,0.143,45377.91,0,85
54071.39,0.08,0.365,0.125,46549.63,0,60
40676.32,0.055,0.306,0.17,8931.42,0,77
45093.08,0.051,0.317,0.159,44088.53,0,58
59672.22,0.085,0.377,0.18,47140.44,0,73
46640.01,0.085,0.391,0.113,10276.76,0,91
60316.2,0.095,0.377,0.151,36006.89,0,97
40606.54,0.081,0.348,0.195,14716.55,0,69
40351.56,0.097,0.256,0.113,43551.62,0,91
47167.86,0.067,0.384,0.091,30604.26,0,85
49879.3,0.051,0.357,0.161,50623.7,0,98
45035.86,0.098,0.351,0.184,47342.21,0,118
41902.97,0.064,0.337,0.136,12043.18,0,61
59079.18,0.065,0.401,0.166,76903.11,0,114
56680.5,0.084,0.443,0.176,39977.52,0,104
57773.12,0.077,0.349,0.093,15283.89,0,111
38445.72,0.057,0.317,0.134,21999.41,0,53
39375.15,0.058,0.355,0.133,42427.36,0,109
40265.26,0.07,0.406,0.235,13353.01,0,114
60758.34,0.076,0.293,0.184,36585.59,0,94
38016.77,0.061,0.398,0.17,28562.79,0,102
59156.5,0.073,0.395,0.184,44095.92,1,94
42768.64,0.097,0.389,0.037,47647.55,0,85
60650.27,0.058,0.417,0.11,67476.35,1,60
41035.86,0.056,0.321,0.147,9430.88,0,102
45915.64,0.082,0.294,0.224,54785.35,0,64
39622.84,0.097,0.339,0.12,26515.93,0,68
59385.72,0.057,0.374,0.183,50491.25,0,111
60240.27,0.056,0.295,0.194,37814.76,0,98
55413.89,0.084,0.432,0.179,61328.59,0,94
41723.39,0.093,0.278,0.246,31993.14,1,114
57362.64,0.07,0.43,0.066,21714.99,0,97
42018.03,0.054,0.381,0.165,41580.51,0,65
59989.62,0.057,0.349,0.201,27730.7,0,84
61811.49,0.063,0.34,0.128,28822.45,0,85
41853.86,0.053,0.375,0.164,16267.54,0,94
40754.41,0.088,0.353,0.077,12605.81,0,120
42009.97,0.068,0.287,0.168,22290.77,1,84
47447.92,0.082,0.38,0.151,36536.27,0,73
47152.89,0.093,0.265,0.194,28280.37,0,71
39072.94,0.066,0.417,0.166,24394.64,0,118
48357.79,0.056,0.322,0.064,33274.39,0,48
53301.73,0.079,0.327,0.199,43524.85,0,81
47127.4,0.094,0.381,0.252,57121.38,0,90
59756.66,0.078,0.413,0.095,24836.07,0,120
58587.61,0.059,0.396,0.138,30545.6,0,98
58732.55,0.062,0.424,0.193,60738.87,0,81
58779.35,0.092,0.297,0.158,60358.89,0,77
39462.74,0.061,0.374,0.127,33430.7,0,54
48165.34,0.079,0.383,0.082,42872.78,0,77
59777.6,0.074,0.355,0.096,23881.74,0,85
57151.85,0.065,0.235,0.106,52328.2,0,51
57680.55,0.064,0.407,0.109,62209.17,0,58
41471.62,0.077,0.343,0.134,13204.47,0,118
58887.76,0.097,0.435,0.104,43218.13,0,54
40344.87,0.085,0.398,0.101,20062.08,0,50
41949.12,0.052,0.314,0.12,41132.79,0,48
48928.95,0.055,0.262,0.185,44167.99,0,74
50271.32,0.089,0.364,0.066,35744.08,0,81
57863.34,0.091,0.367,0.108,23730.14,0,77
51647.23,0.079,0.38,0.129,45494.55,0,104
41466.2,0.088,0.5,0.232,13358.31,0,110
58671.11,0.074,0.386,0.205,53039.51,0,77
40936.11,0.09,0.334,0.153,28794.23,0,74
59742.44,0.068,0.385,0.249,16722.38,0,112
57700.89,0.063,0.366,0.096,34443.78,0,73
39680.16,0.058,0.396,0.103,38517.92,0,119
42724.6,0.081,0.421,0.164,50516.35,0,79
57919.04,0.055,0.333,0.17,17746.31,0,50
46507.49,0.078,0.359,0.068,50350.74,0,66
38018.35,0.058,0.408,0.094,32151.09,0,50
41317.62,0.098,0.294,0.29,35727.56,0,61
40284.35,0.069,0.284,0.062,39242.96,0,63
57939.5,0.091,0.352,0.065,26457.73,0,118
40070.59,0.073,0.413,0.135,31070.56,0,90
52133.44,0.091,0.318,0.172,19690.35,0,69
54755.98,0.067,0.377,0.178,35884.39,0,78
44579.99,0.057,0.328,0.128,8779.65,0,72
57885.12,0.075,0.411,0.17,19175.81,0,91
40500.17,0.092,0.426,0.112,9138.44,0,87
60200.76,0.07,0.325,0.098,46151.55,0,92
38406.3,0.08,0.305,0.079,13926.84,0,66
57441.57,0.097,0.364,0.146,42647.49,0,82
42628.04,0.058,0.293,0.195,11150.19,0,111
55459.24,0.082,0.43,0.079,56958.24,0,49
62378.65,0.071,0.377,0.141,76822.99,0,61
60386.62,0.056,0.371,0.166,69676.21,0,94
39352.83,0.09,0.341,0.116,14887.86,0,76
56698.08,0.057,0.295,0.162,16037.42,0,70
60508.62,0.062,0.239,0.068,47701.51,0,57
40604.88,0.068,0.297,0.167,14936.02,0,90
38436.01,0.084,0.478,0.19,8788.21,0,55
39704.99,0.099,0.314,0.212,29087.77,0,96
50794.76,0.058,0.36,0.142,22994.39,1,88
59020.35,0.055,0.35,0.145,13600.75,0,102
49890.81,0.075,0.355,0.176,41622.3,0,70
43417.83,0.09,0.4,0.222,46954.77,0,116
60098.27,0.073,0.324,0.137,27955.19,0,95
59705.79,0.1,0.324,0.197,46812.19,0,110
57344.76,0.081,0.299,0.178,64943.46,0,60
39243.62,0.064,0.364,0.161,23066.58,1,82
57485.4,0.075,0.391,0.151,32837.03,0,64
61122.21,0.081,0.411,0.138,11450.21,0,66
40595.38,0.086,0.285,0.193,9783.69,0,87
39275.96,0.098,0.387,0.114,33929.42,0,97
59032.41,0.065,0.375,0.13,64317.97,0,119
54614.87,0.05,0.393,0.165,35816.43,0,48
52068.34,0.087,0.333,0.186,63570.11,0,114
57028.85,0.097,0.294,0.204,29857.54,0,76
49575.08,0.078,0.441,0.165,56110.81,1,120
57696.65,0.059,0.376,0.094,37067.02,0,112
59799.75,0.089,0.347,0.102,36853.14,0,70
38879.15,0.078,0.313,0.207,17415.45,0,106
58532.89,0.067,0.304,0.1,18970.53,0,74
41834.67,0.076,0.295,0.251,17532.83,0,77
40413.56,0.081,0.365,0.157,17973.31,0,73
49401.79,0.086,0.339,0.268,37373.65,0,103
50409.52,0.059,0.375,0.212,24574.02,0,66
52251.56,0.07,0.332,0.211,27586.15,1,92
57515.75,0.072,0.331,0.074,43312.71,0,62
59670.86,0.06,0.392,0.092,62312.31,0,62
59860.6,0.08,0.319,0.213,60290.22,0,112
58232.83,0.061,0.38,0.162,40875.4,0,112
50898.91,0.095,0.307,0.114,14859.61,0,72
44206.71,0.094,0.316,0.139,53198.57,0,79
38057.59,0.06,0.325,0.197,34709.02,0,94
38329.92,0.053,0.303,0.204,35070.97,0,76
40438.87,0.064,0.419,0.151,34564.48,0,106
41803.02,0.094,0.449,0.135,32756.31,1,92
61373.67,0.059,0.424,0.113,26816.49,0,115
39398.4,0.055,0.34,0.101,21699.89,0,87
57150.37,0.057,0.367,0.198,65246.9,0,59
62026.23,0.074,0.317,0.215,19500.96,0,80
40101.73,0.087,0.346,0.134,36172.97,0,84
39366.88,0.087,0.285,0.174,20922.94,0,79
39323.55,0.066,0.432,0.147,19371.79,0,88
61521.14,0.085,0.341,0.056,64590.54,0,111
57029.8,0.067,0.296,0.096,58408.88,0,93
45103.76,0.097,0.309,0.101,39686.77,0,88
52218.06,0.085,0.411,0.016,14736.37,0,106
62538.82,0.085,0.407,0.175,63544.78,0,119
44071.52,0.06,0.365,0.076,44023.5,0,71
38842.34,0.057,0.264,0.074,32671.34,0,64
41339.2,0.054,0.394,0.085,42768.09,0,50
62526.41,0.092,0.318,0.2,61881.26,0,63
42879.87,0.081,0.369,0.181,19281.29,0,93
39015.26,0.062,0.264,0.181,13395.07,0,81
54362.86,0.091,0.32,0.097,47068.48,0,52
61724.87,0.095,0.342,0.141,14712.43,0,57
38442.74,0.078,0.511,0.156,25455.81,0,116
59784.75,0.094,0.339,0.105,55130.6,0,120
60386.03,0.056,0.321,0.144,35444.2,0,83
38273.98,0.05,0.344,0.184,36999.79,0,84
41107.83,0.094,0.297,0.148,46802.2,0,52
38700.01,0.099,0.367,0.137,9838.35,0,120
49632.97,0.077,0.38,0.083,15834.14,0,104
57283.28,0.099,0.301,0.228,31852.05,0,93
41249.8,0.083,0.417,0.159,9051.48,0,110
45700.79,0.075,0.34,0.145,52430.8,0,74
62892.7,0.067,0.42,0.089,32009.8,0,53
62792.09,0.093,0.368,0.222,47078.35,0,58
57062.24,0.055,0.321,0.166,25800.37,0,88
46322.53,0.076,0.441,0.253,22273.13,0,117
50821.71,0.081,0.354,0.228,43117.78,0,91
52477.36,0.067,0.37,0.136,39114.77,0,62
58567.0,0.057,0.363,0.269,47243.73,0,99
38363.55,0.058,0.318,0.15,27978.9,0,71
40572.14,0.081,0.38,0.111,16613.4,0,73
44957.12,0.054,0.306,0.204,21367.34,2,99
59285.44,0.095,0.322,0.087,58385.49,0,81
58514.42,0.067,0.349,0.161,42762.81,0,50
60325.51,0.065,0.333,0.151,32393.65,0,112
39551.77,0.068,0.316,0.065,40595.1,0,81
58553.92,0.063,0.363,0.156,38189.9,0,56
54982.87,0.098,0.337,0.115,37299.0,0,48
50803.96,0.056,0.325,0.14,16510.11,0,59
62417.0,0.09,0.358,0.126,25218.18,1,101
55605.69,0.085,0.336,0.042,42912.24,0,58
49507.18,0.072,0.299,0.147,28523.88,0,67
58487.1,0.079,0.313,0.17,16209.36,0,115
49778.93,0.057,0.36,0.229,52810.32,0,57
58731.84,0.068,0.335,0.182,59935.68,0,62
39961.67,0.098,0.321,0.178,19508.36,0,63
39013.97,0.097,0.275,0.137,14481.12,0,49
53262.97,0.094,0.379,0.115,37170.95,0,113
44320.92,0.086,0.301,0.133,35992.88,0,94
58086.2,0.099,0.303,0.189,47096.35,0,77
53301.71,0.078,0.345,0.155,43156.27,0,107
56331.51,0.064,0.327,0.158,41248.46,0,53
38882.93,0.064,0.289,0.132,43368.99,0,74
44036.35,0.076,0.354,0.145,14318.72,0,119
41804.23,0.051,0.427,0.156,43699.06,0,61
42510.86,0.084,0.332,0.029,28223.89,0,112
60199.33,0.057,0.307,0.112,68058.94,0,80
39268.4,0.068,0.364,0.155,20217.61,0,101
54347.56,0.091,0.417,0.118,27678.33,1,54
62436.56,0.089,0.364,0.107,21839.14,0,96
58281.11,0.089,0.399,0.12,44690.15,0,99
41908.2,0.068,0.381,0.075,13885.44,0,60
61798.71,0.052,0.345,0.233,48653.76,0,72
61532.57,0.069,0.385,0.084,53440.81,0,79
41546.21,0.071,0.308,0.173,38892.77,1,71
40850.79,0.064,0.307,0.17,34302.33,0,50
62715.89,0.082,0.465,0.147,28791.6,0,74
57158.86,0.085,0.336,0.122,56509.4,0,108
52603.6,0.063,0.337,0.192,25434.88,0,94
41890.1,0.06,0.309,0.004,9084.91,0,64
60140.93,0.057,0.367,0.171,13044.76,0,113
50573.67,0.052,0.404,0.158,49399.84,0,93
39822.91,0.099,0.343,0.113,32995.26,1,77
39916.2,0.075,0.352,0.17,43609.09,0,87
51323.81,0.07,0.395,0.103,40328.39,0,109
59574.01,0.095,0.314,0.261,37738.87,0,116
39495.01,0.088,0.336,0.136,39715.14,0,76
59062.22,0.078,0.397,0.083,58574.37,0,59
40805.02,0.071,0.46,0.088,12466.62,0,84
58641.49,0.097,0.426,0.151,58897.57,0,58
44970.22,0.065,0.405,0.162,23245.77,0,108
47259.83,0.069,0.365,0.149,31349.39,0,64
62877.41,0.071,0.371,0.123,33825.2,0,76
41846.98,0.097,0.394,0.11,34944.15,0,88
41000.46,0.079,0.398,0.203,30353.03,0,90
47671.66,0.056,0.394,0.093,34465.56,1,71
40802.82,0.08,0.32,0.111,10400.33,0,93
48550.38,0.091,0.286,0.253,41077.3,0,118
40493.16,0.085,0.397,0.101,30652.98,0,82
53230.9,0.089,0.299,0.154,43710.85,0,62
40998.94,0.075,0.296,0.116,40161.09,0,66
57643.39,0.083,0.269,0.204,68100.32,0,91
62316.17,0.073,0.31,0.185,66382.84,0,97
58195.66,0.09,0.242,0.16,42068.2,0,92
56018.29,0.062,0.244,0.146,46536.24,0,74
39792.0,0.069,0.387,0.13,27223.4,0,59
61244.29,0.072,0.422,0.158,21727.44,0,91
41201.79,0.074,0.292,0.216,44446.0,0,107
40105.1,0.082,0.322,0.184,18305.15,1,116
57839.46,0.094,0.377,0.092,18211.44,0,99
55782.42,0.061,0.382,0.133,40762.44,0,107
58890.56,0.097,0.39,0.193,29947.26,0,106
38380.91,0.066,0.366,0.159,36462.15,0,80
55924.15,0.087,0.33,0.199,31062.15,0,108
40377.0,0.063,0.275,0.243,10283.44,1,82
43417.31,0.091,0.37,0.149,8674.22,0,97
58914.67,0.076,0.372,0.184,55601.75,0,72
55507.15,0.05,0.408,0.136,62047.65,0,88
62959.74,0.056,0.34,0.095,37812.83,1,89
38846.42,0.081,0.471,0.157,11944.57,0,99
59174.05,0.053,0.416,0.127,48516.55,0,101
44779.91,0.098,0.352,0.215,14620.86,0,63
41902.04,0.069,0.285,0.154,34948.5,0,74
59726.8,0.096,0.397,0.163,44564.47,0,116
39438.23,0.088,0.401,0.174,10142.86,1,109
53786.5,0.066,0.334,0.045,55134.3,0,66
61044.66,0.06,0.356,0.139,12733.41,0,71
62111.32,0.073,0.394,0.093,14524.13,0,56
51540.69,0.081,0.322,0.115,45025.64,0,81
44649.47,0.096,0.408,0.206,8854.93,1,68
59468.27,0.077,0.382,0.0,18640.79,0,60
39367.76,0.086,0.332,0.162,39961.89,0,88
57897.99,0.06,0.389,0.237,24845.8,0,102
60044.78,0.096,0.315,0.176,49777.28,1,57
45309.3,0.091,0.288,0.121,33307.38,0,114
40091.5,0.068,0.417,0.087,39497.76,0,90
59796.98,0.057,0.374,0.196,24636.48,0,49
42875.69,0.09,0.421,0.238,31784.51,0,85
60422.81,0.071,0.405,0.081,28015.74,0,94
39729.14,0.093,0.419,0.114,17236.22,0,81
38836.02,0.079,0.326,0.193,28952.01,0,105
49509.39,0.06,0.397,0.13,59775.82,0,109
39556.71,0.065,0.458,0.173,52025.83,0,98
53618.06,0.074,0.257,0.225,19835.03,0,78
54878.27,0.06,0.421,0.167,12967.78,0,115
42653.26,0.052,0.411,0.186,17506.04,0,53
60104.26,0.085,0.488,0.225,44080.41,0,52
41016.75,0.058,0.376,0.119,32366.52,0,115
39697.66,0.092,0.365,0.133,13399.25,0,101
38650.24,0.088,0.347,0.188,26110.39,0,59
57415.64,0.078,0.374,0.042,53026.92,0,119
44970.8,0.076,0.341,0.16,21221.83,0,96
62791.52,0.085,0.305,0.171,41495.15,0,85
46717.16,0.078,0.35,0.16,22720.85,0,53
61388.93,0.071,0.39,0.086,17835.08,0,57
50053.27,0.051,0.336,0.07,26100.25,1,56
62347.63,0.084,0.332,0.114,32908.65,0,100
53509.58,0.093,0.337,0.039,31326.3,0,88
53009.91,0.066,0.211,0.121,9973.0,0,56
58794.42,0.061,0.355,0.155,43076.36,0,73
39206.98,0.081,0.403,0.027,20237.36,0,114
38806.63,0.064,0.267,0.149,29176.69,0,66
49001.45,0.055,0.364,0.182,45600.21,0,85
40335.98,0.079,0.248,0.213,44971.71,0,99
59534.13,0.053,0.366,0.215,43461.93,0,64
49005.13,0.075,0.315,0.166,43205.89,0,110
40323.06,0.064,0.336,0.141,37571.54,0,112
42640.15,0.094,0.425,0.2,36351.71,0,79
38455.31,0.082,0.439,0.083,41710.55,0,104
39884.78,0.05,0.383,0.156,38137.66,0,109
58882.25,0.077,0.319,0.186,37209.25,0,95
43729.96,0.083,0.355,0.209,9933.78,1,112
57303.3,0.063,0.418,0.076,73838.56,0,81
62319.92,0.094,0.352,0.157,24576.88,0,87
57676.22,0.083,0.482,0.221,52333.5,0,73
59843.57,0.069,0.333,0.152,48759.47,0,100
62430.34,0.084,0.396,0.137,39754.54,1,48
47166.18,0.07,0.371,0.04,51119.34,0,102
57915.87,0.067,0.415,0.181,19243.11,1,76
38616.07,0.09,0.347,0.137,21710.43,0,48
57867.18,0.071,0.316,0.134,15338.25,0,107
58173.69,0.076,0.363,0.157,66985.63,0,69
40674.96,0.053,0.343,0.153,9017.95,0,80
60825.38,0.057,0.37,0.173,29457.5,0,67
52165.05,0.094,0.338,0.058,58907.88,0,105
62600.98,0.085,0.343,0.167,26118.78,0,59
40189.26,0.067,0.368,0.099,21086.07,0,53
40264.97,0.069,0.367,0.14,36033.01,0,71
39212.08,0.058,0.365,0.143,29284.24,0,89
44378.28,0.073,0.42,0.077,30858.29,0,89
62036.98,0.091,0.225,0.126,32445.25,0,70
40682.4,0.074,0.237,0.254,28762.58,0,63
60892.86,0.07,0.327,0.18,37781.25,0,78
38666.27,0.094,0.34,0.163,14245.2,0,82
60695.88,0.083,0.304,0.152,37386.53,0,74
40981.8,0.067,0.4,0.131,21380.48,0,80
52292.2,0.08,0.344,0.091,53362.74,1,54
59037.32,0.086,0.349,0.204,33485.77,0,58
61919.01,0.094,0.281,0.203,19286.25,1,84
59439.29,0.068,0.351,0.21,15698.84,0,90
60187.4,0.067,0.333,0.16,56953.72,0,67
55273.52,0.071,0.352,0.179,27405.25,0,49
40569.32,0.066,0.378,0.208,36959.35,0,77
61682.04,0.069,0.343,0.16,38103.52,0,83
60788.1,0.052,0.338,0.111,63800.89,0,113
43677.12,0.098,0.24,0.122,22136.5,0,102
62661.85,0.097,0.329,0.138,26003.54,0,56
53805.67,0.098,0.309,0.157,58034.91,0,65
57814.39,0.05,0.387,0.131,45281.69,0,63
41876.83,0.074,0.388,0.182,45025.34,0,57
39549.74,0.06,0.369,0.109,12251.39,0,94
47796.62,0.065,0.326,0.173,13620.05,0,49
60802.17,0.058,0.39,0.171,16426.19,0,64
58816.28,0.062,0.439,0.133,62895.76,0,90
40164.15,0.075,0.275,0.146,13791.25,1,76
40977.75,0.088,0.431,0.112,29095.27,0,101
38727.51,0.067,0.294,0.137,29474.26,0,102
40597.24,0.07,0.311,0.173,16268.52,0,85
62025.99,0.086,0.314,0.146,34006.37,0,74
61455.03,0.083,0.459,0.143,62216.58,0,62
39724.41,0.055,0.337,0.124,27278.9,0,107
39320.85,0.06,0.289,0.153,14698.71,0,80
60640.13,0.084,0.306,0.206,32808.68,0,80
57768.23,0.089,0.235,0.143,39378.1,0,71
58815.21,0.064,0.393,0.066,25080.72,0,77
57718.35,0.076,0.371,0.16,59117.45,0,55
46700.76,0.061,0.235,0.134,53080.29,0,72
59542.98,0.099,0.322,0.172,18848.68,0,94
55982.68,0.061,0.31,0.147,39543.81,0,94
54622.74,0.068,0.402,0.104,12683.1,0,117
57400.66,0.085,0.365,0.159,66993.1,0,87
57118.34,0.098,0.422,0.167,72578.96,0,108
44299.06,0.059,0.395,0.188,23102.52,0,79
62888.47,0.085,0.334,0.113,32891.44,0,119
54008.22,0.09,0.419,0.161,41615.9,0,111
44199.87,0.085,0.324,0.146,35375.61,0,56
42638.98,0.089,0.336,0.225,12207.75,0,105
53453.02,0.091,0.35,0.12,42578.42,0,91
57133.82,0.062,0.345,0.058,33883.8,0,77
46039.77,0.053,0.402,0.187,44422.9,0,114
39391.21,0.054,0.419,0.141,16937.19,1,73
60997.13,0.052,0.362,0.169,35617.27,0,65
49622.04,0.064,0.284,0.15,27648.32,0,83
53305.66,0.092,0.379,0.132,36616.31,0,71
62389.95,0.096,0.319,0.217,48370.83,0,77
40189.71,0.062,0.353,0.079,41904.06,0,70
56374.81,0.058,0.345,0.094,72361.92,0,53
58718.95,0.089,0.433,0.108,45749.04,0,55
62081.39,0.088,0.35,0.058,36544.03,0,114
61753.18,0.096,0.253,0.206,41189.23,0,88
41796.43,0.057,0.375,0.208,37324.7,1,90
59474.05,0.076,0.393,0.113,50385.98,0,97
53083.6,0.083,0.263,0.1,49779.89,0,89
60273.44,0.087,0.403,0.129,29500.31,0,63
56644.47,0.057,0.357,0.138,67466.2,0,68
60345.37,0.058,0.337,0.154,23064.63,0,97
40848.26,0.065,0.422,0.066,9759.65,0,50
57718.04,0.078,0.448,0.087,68488.96,0,116
40668.36,0.061,0.378,0.165,31146.54,0,111
41038.68,0.057,0.343,0.1,50120.59,0,59
38789.3,0.079,0.352,0.187,34117.2,0,108
45374.79,0.076,0.321,0.201,15405.95,0,106
46251.01,0.072,0.428,0.178,43736.12,0,91
41925.4,0.065,0.378,0.118,37048.03,0,79
48161.2,0.052,0.362,0.18,45636.88,0,116
61024.05,0.064,0.379,0.131,47835.1,0,66
42003.66,0.098,0.365,0.116,41447.14,0,90
58488.82,0.056,0.388,0.174,46631.9,0,88
57675.78,0.07,0.423,0.134,58681.72,0,48
40723.83,0.073,0.261,0.108,15035.08,0,87
50935.87,0.098,0.363,0.224,49549.91,0,97
48155.53,0.077,0.28,0.116,15157.29,0,48
57065.16,0.076,0.256,0.183,28495.38,0,114
61201.4,0.091,0.367,0.042,45856.49,0,113
39727.33,0.051,0.208,0.144,24741.96,0,109
41703.08,0.096,0.374,0.193,25707.04,0,68
39990.22,0.059,0.349,0.111,26956.71,0,93
62641.31,0.1,0.424,0.141,16299.73,0,91
43755.02,0.096,0.275,0.143,38594.91,0,106
57386.57,0.079,0.374,0.2,61659.19,0,61
51450.91,0.077,0.353,0.111,47492.02,0,62
50387.9,0.096,0.375,0.201,43733.94,0,54
62339.86,0.083,0.364,0.175,17594.39,0,85
55756.76,0.052,0.402,0.064,38721.4,0,67
47921.46,0.059,0.37,0.118,36173.08,0,107
58503.34,0.069,0.361,0.189,14974.07,0,65
44012.33,0.075,0.365,0.097,34533.02,0,114
39532.55,0.078,0.312,0.173,20311.9,0,109
58839.0,0.088,0.434,0.181,68209.15,0,119
57934.53,0.097,0.235,0.157,15622.05,0,119
50322.05,0.052,0.322,0.155,45352.78,0,68
41904.12,0.062,0.329,0.103,52139.72,0,117
39544.03,0.089,0.332,0.142,34549.85,0,64
58420.88,0.07,0.322,0.126,35176.19,0,113
61130.45,0.052,0.361,0.234,19411.51,0,70
57324.07,0.059,0.325,0.133,41458.62,0,61
38062.79,0.061,0.398,0.115,19236.02,1,73
38390.24,0.088,0.305,0.17,18145.77,0,102
38720.53,0.093,0.342,0.089,13403.12,0,116
39355.87,0.058,0.311,0.022,11220.55,0,114
38901.33,0.066,0.339,0.199,15897.32,0,68
39350.28,0.074,0.355,0.077,22623.2,0,66
59446.4,0.072,0.335,0.146,68665.69,0,82
50258.4,0.064,0.296,0.13,10888.72,0,53
39646.71,0.052,0.415,0.105,31725.46,0,113
55775.2,0.058,0.297,0.096,56198.99,0,120
43002.9,0.056,0.334,0.156,48160.39,0,95
58204.56,0.066,0.26,0.152,40200.41,0,97
53738.55,0.098,0.414,0.259,66033.12,0,118
40337.67,0.079,0.342,0.198,16651.15,0,54
46678.72,0.084,0.465,0.198,40902.94,0,76
40737.24,0.053,0.425,0.211,17429.32,1,48
40334.74,0.07,0.335,0.171,32723.95,0,56
55616.37,0.09,0.376,0.243,60339.24,0,117
38276.37,0.078,0.303,0.164,24893.0,0,118
56314.59,0.097,0.425,0.132,24277.57,0,115
56567.77,0.066,0.318,0.172,36761.96,0,51
60351.06,0.052,0.402,0.131,57058.47,0,76
42919.37,0.063,0.311,0.189,18392.45,0,70
