avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,RuleBasedCreditScore
494120.39,0.949,0.294,0.15,128783.49,0,36,742
661485.99,1.169,0.334,0.044,752233.47,0,34,674
938184.33,1.153,0.373,0.085,399958.56,0,13,689
379849.21,1.063,0.34,0.111,312230.81,0,15,752
628567.25,0.803,0.371,0.131,446988.66,0,26,658
501336.98,0.816,0.399,0.09,292098.51,1,15,677
441360.71,0.83,0.32,0.082,254948.23,0,7,648
488668.9,0.935,0.321,0.164,313167.25,0,6,629
374323.15,0.855,0.357,0.143,222673.91,0,17,652
577961.48,1.119,0.352,0.14,319290.03,0,6,560
964937.36,0.957,0.354,0.064,937369.28,0,35,724
263634.16,1.005,0.357,0.096,131275.92,0,35,737
985642.34,0.926,0.318,0.055,871448.32,0,17,744
794182.59,0.882,0.349,0.051,853167.68,0,12,710
859381.19,1.17,0.408,0.012,304788.59,0,22,727
1042368.92,1.111,0.337,0.042,1029234.96,0,32,730
695163.15,1.011,0.392,0.0,393129.52,0,6,616
471206.25,0.811,0.39,0.019,331146.81,0,20,748
759581.76,0.99,0.38,0.031,469639.94,0,33,761
859039.99,0.874,0.43,0.13,725641.85,0,25,740
797511.38,1.081,0.335,0.069,802573.42,1,10,604
333969.3,0.928,0.349,0.031,236552.19,0,31,704
502344.17,1.158,0.268,0.113,152167.65,0,7,640
338530.69,1.191,0.364,0.189,291194.23,0,14,690
1021481.99,0.913,0.272,0.057,1064086.66,0,8,654
242598.74,0.947,0.41,0.071,145215.91,0,34,752
666917.21,1.115,0.335,0.136,334448.24,0,20,687
523636.21,0.969,0.378,0.083,555241.35,0,25,702
419303.08,0.854,0.42,0.083,149398.53,0,27,703
574514.02,0.922,0.314,0.012,456321.66,0,33,769
619432.12,1.148,0.374,0.067,589028.19,0,12,698
613423.83,0.845,0.306,0.05,459535.05,0,26,718
476835.06,1.112,0.331,0.098,472991.73,1,28,607
982322.11,0.811,0.372,0.044,268828.2,0,24,760
536255.27,1.047,0.319,0.05,260879.63,0,23,710
407662.6,1.07,0.263,0.134,395080.84,0,19,726
372057.08,0.979,0.336,0.113,141397.6,0,22,779
1011764.26,1.006,0.378,0.131,813918.52,0,30,770
991526.11,0.935,0.284,0.147,640629.25,0,27,742
655090.53,0.829,0.306,0.071,224701.28,0,29,796
822560.93,0.969,0.325,0.07,704777.38,0,25,691
897753.78,0.801,0.358,0.122,785432.48,0,28,729
462548.62,0.888,0.453,0.191,533135.43,0,32,714
552864.21,0.897,0.398,0.094,305582.55,0,18,744
359444.38,0.886,0.379,0.112,207485.38,0,31,729
352621.76,0.822,0.346,0.079,286225.62,0,29,665
475643.15,0.8,0.42,0.157,482183.88,0,24,713
349992.23,1.008,0.368,0.108,123369.69,0,8,614
332200.91,0.963,0.308,0.053,90538.87,0,7,609
556212.56,1.076,0.333,0.123,369191.68,0,16,740
405143.71,0.811,0.232,0.176,329039.82,0,17,645
799809.68,0.982,0.301,0.0,444321.06,0,35,710
243484.17,0.851,0.295,0.096,137343.84,0,23,678
367355.71,0.999,0.35,0.096,95325.21,1,36,635
646670.29,1.021,0.339,0.189,438069.89,0,17,689
617784.82,1.033,0.407,0.099,578366.81,0,14,699
288642.92,1.014,0.294,0.078,82425.06,0,27,733
567852.79,0.865,0.354,0.064,138439.51,0,7,623
580536.29,1.118,0.351,0.052,121844.2,1,24,648
760343.93,0.846,0.415,0.134,313510.07,0,33,741
690674.68,1.029,0.227,0.101,410375.23,0,24,741
551911.89,1.101,0.364,0.128,596132.51,0,25,647
783653.36,1.143,0.289,0.083,276124.74,0,13,669
685526.95,0.965,0.457,0.029,579902.3,0,27,686
484692.24,1.157,0.395,0.036,525495.32,0,36,696
375042.71,0.836,0.232,0.088,329473.51,0,28,795
617599.3,1.123,0.259,0.161,632361.75,0,10,706
355160.08,1.12,0.255,0.061,117377.67,0,14,643
390146.78,0.856,0.285,0.097,429402.62,0,15,693
245255.37,1.177,0.417,0.112,274210.05,0,28,744
308632.25,1.036,0.284,0.124,275180.72,0,16,743
1028719.84,0.906,0.264,0.073,390394.01,1,34,666
635971.45,0.892,0.294,0.134,579335.62,0,8,667
342199.02,1.117,0.333,0.148,402795.91,0,21,682
395535.66,1.054,0.414,0.16,343085.65,0,12,721
600156.37,0.845,0.372,0.012,134529.1,1,10,578
325749.06,1.048,0.354,0.112,367672.09,0,26,741
633850.52,0.823,0.33,0.05,309503.21,0,15,680
461034.96,0.947,0.344,0.082,375306.95,0,25,695
535320.91,1.026,0.354,0.036,240403.93,0,18,726
465884.68,0.945,0.346,0.064,265255.2,0,36,715
624941.26,1.168,0.33,0.149,790185.51,0,30,743
1008289.33,1.095,0.358,0.04,270659.59,0,26,758
567011.96,1.182,0.357,0.107,373602.96,0,8,662
660029.96,1.0,0.322,0.077,235557.69,0,14,669
809481.06,0.926,0.344,0.107,885448.57,0,21,724
967116.31,1.114,0.321,0.171,912944.36,0,32,708
469457.82,1.108,0.431,0.16,139927.99,0,16,785
1024473.44,0.92,0.394,0.067,325756.84,1,11,543
529930.54,1.03,0.345,0.044,512598.85,0,7,671
806715.62,0.999,0.36,0.161,466888.83,0,33,664
319973.56,0.806,0.285,0.128,376628.19,0,19,775
869033.61,1.159,0.341,0.082,708704.09,1,34,617
951783.16,1.148,0.407,0.152,1198037.28,0,10,692
412549.8,1.198,0.293,0.049,398602.71,0,23,728
636607.86,1.12,0.382,0.09,231710.77,0,28,692
322458.81,1.194,0.325,0.099,257110.38,0,6,618
312038.58,1.17,0.309,0.111,177448.02,0,33,760
325301.45,1.158,0.397,0.133,110618.87,0,23,705
418304.48,0.851,0.307,0.12,365831.89,0,20,759
584774.64,1.022,0.435,0.0,341621.36,0,18,631
681870.87,1.091,0.363,0.121,348316.88,0,22,682
667981.76,1.095,0.37,0.103,703267.29,0,7,650
560656.32,1.062,0.365,0.103,189744.32,0,18,720
309215.52,1.004,0.353,0.045,373740.58,0,6,655
354090.63,0.929,0.391,0.126,289625.14,0,13,680
346192.3,1.135,0.313,0.047,297417.71,0,33,693
634124.03,0.988,0.334,0.13,781890.78,0,6,574
638981.79,1.151,0.376,0.16,487948.28,0,29,664
824841.86,1.175,0.314,0.14,230046.61,0,35,695
295122.68,1.088,0.316,0.163,330387.74,0,13,672
618814.75,1.097,0.309,0.107,271297.46,0,27,687
961163.2,1.175,0.433,0.043,442463.45,0,17,709
280270.1,1.103,0.294,0.132,132322.66,0,27,685
289343.14,0.9,0.283,0.007,133637.81,0,15,677
355550.01,1.126,0.345,0.156,318821.14,0,7,680
391763.11,1.165,0.441,0.107,127792.41,0,21,701
651569.4,1.139,0.3,0.148,290197.73,0,33,716
525156.99,1.14,0.36,0.058,320210.97,0,17,681
312318.27,0.983,0.38,0.132,288804.64,0,28,696
454738.27,0.845,0.386,0.145,352140.48,0,23,694
662805.87,0.855,0.366,0.1,481586.44,0,7,648
410951.32,1.118,0.37,0.0,296684.59,0,36,690
279522.55,1.007,0.375,0.132,99143.25,0,25,731
374593.59,1.085,0.35,0.0,119614.52,0,27,693
444344.34,1.071,0.336,0.068,467874.72,0,34,688
918345.66,1.086,0.208,0.129,637397.78,0,33,726
307852.87,0.888,0.33,0.161,256458.37,0,14,723
721341.1,1.159,0.262,0.0,371494.24,1,20,653
1011659.47,1.199,0.345,0.198,770885.21,0,35,765
657997.4,1.016,0.404,0.027,651189.13,0,15,666
400785.35,0.876,0.455,0.122,311668.62,0,36,773
561420.41,1.17,0.388,0.098,568919.13,0,17,719
677015.25,1.001,0.398,0.072,545571.12,0,32,703
514354.74,1.058,0.375,0.068,562726.22,0,25,754
517808.42,0.989,0.286,0.042,335392.26,0,19,682
288396.94,0.971,0.394,0.115,218800.3,0,23,761
462378.52,0.882,0.319,0.103,300888.01,0,28,673
389426.16,0.889,0.416,0.089,170728.19,0,25,708
1023763.99,0.869,0.31,0.079,770823.2,0,20,734
492220.98,0.921,0.366,0.121,441771.17,0,10,661
359776.11,1.019,0.33,0.064,391930.95,0,26,739
662299.54,1.147,0.308,0.112,243100.6,0,27,700
455356.51,1.186,0.271,0.165,288494.95,0,25,706
58745.95,0.052,0.363,0.12,34871.25,0,115,589
57272.5,0.077,0.399,0.152,59650.61,0,68,619
58839.31,0.069,0.347,0.102,64038.01,0,116,593
38975.55,0.06,0.396,0.149,24272.92,0,97,567
47219.66,0.068,0.411,0.173,21906.87,0,85,577
62148.9,0.096,0.36,0.177,57816.2,0,65,707
43415.22,0.095,0.269,0.18,15203.81,0,111,462
59532.92,0.093,0.328,0.063,16382.2,0,87,472
45821.66,0.064,0.395,0.101,32556.84,1,93,457
40101.64,0.056,0.38,0.175,32356.35,0,79,580
50523.76,0.087,0.253,0.18,26781.79,0,67,560
42568.38,0.097,0.28,0.13,22872.94,0,92,553
43593.1,0.078,0.332,0.114,39108.11,0,88,560
39416.49,0.052,0.375,0.153,12623.29,0,82,466
44251.31,0.091,0.324,0.17,15587.59,0,100,481
59616.07,0.063,0.342,0.134,56553.56,0,99,578
54955.24,0.057,0.362,0.148,34594.47,0,113,587
39549.5,0.08,0.293,0.179,31513.38,0,65,547
41089.89,0.068,0.417,0.157,11516.15,0,96,477
48645.84,0.076,0.358,0.123,20186.29,0,96,603
58720.63,0.076,0.346,0.216,17739.06,0,113,464
40623.08,0.076,0.366,0.067,44908.97,0,103,567
40218.97,0.073,0.45,0.169,29149.58,0,48,534
58018.49,0.081,0.37,0.15,65600.16,0,101,627
41189.54,0.071,0.305,0.172,13225.16,0,68,516
50833.06,0.068,0.376,0.088,41408.83,0,96,591
41728.48,0.099,0.223,0.178,45519.59,0,82,557
58571.61,0.076,0.304,0.18,17141.87,0,107,493
38207.79,0.055,0.395,0.178,7560.07,0,62,494
62059.5,0.068,0.353,0.176,35346.44,0,89,685
41041.79,0.094,0.356,0.201,25075.58,0,74,548
38675.94,0.072,0.309,0.156,16854.59,0,94,485
55953.05,0.094,0.476,0.122,34335.31,0,105,585
44094.66,0.098,0.412,0.092,12278.77,0,114,481
51782.21,0.074,0.405,0.189,62713.65,1,66,515
52777.83,0.066,0.308,0.141,42511.99,0,62,614
60733.25,0.082,0.464,0.119,23726.16,0,98,656
42732.74,0.087,0.306,0.105,47045.21,1,114,588
42625.49,0.095,0.355,0.058,15426.38,0,88,477
58126.91,0.1,0.304,0.14,28565.46,0,81,592
40556.38,0.072,0.378,0.163,9868.17,0,60,485
58796.38,0.088,0.343,0.219,54218.81,0,115,586
39551.56,0.095,0.371,0.185,22571.31,0,105,560
47410.0,0.099,0.305,0.223,16774.91,0,78,520
38160.41,0.073,0.344,0.188,37014.64,0,57,614
39813.2,0.076,0.345,0.101,26759.67,0,104,600
49659.35,0.059,0.35,0.224,49548.21,0,57,516
42025.47,0.082,0.297,0.199,53517.87,0,68,646
57329.41,0.074,0.512,0.117,47905.14,0,95,596
38271.81,0.076,0.276,0.069,26125.27,1,96,474
43655.4,0.073,0.288,0.227,28376.45,0,102,589
41875.24,0.057,0.309,0.124,10853.5,1,63,372
41510.58,0.1,0.322,0.164,49583.33,0,86,562
57553.18,0.07,0.402,0.178,57902.66,0,96,587
59216.54,0.072,0.265,0.134,55134.21,0,78,613
61760.59,0.089,0.442,0.2,39239.63,0,112,684
40342.93,0.098,0.311,0.157,28085.5,0,87,543
42404.45,0.098,0.298,0.15,12176.37,0,117,504
53372.41,0.078,0.351,0.186,50401.32,2,108,403
54817.07,0.085,0.309,0.082,57300.72,1,50,507
44282.51,0.09,0.312,0.148,14003.95,0,104,488
58839.83,0.088,0.42,0.178,24732.91,0,51,600
62517.85,0.05,0.363,0.18,42296.34,0,78,656
39521.45,0.065,0.303,0.112,41986.3,0,111,569
57373.85,0.052,0.36,0.081,24857.97,0,52,583
50511.26,0.082,0.297,0.147,45972.92,0,59,554
41972.4,0.09,0.388,0.101,26445.08,0,77,522
59591.46,0.099,0.382,0.109,17822.97,0,74,484
39900.4,0.079,0.395,0.092,7877.17,0,117,480
46673.25,0.096,0.321,0.188,54549.46,0,87,640
58487.15,0.074,0.364,0.133,41531.8,0,99,587
45970.45,0.07,0.226,0.119,13030.74,0,68,473
38498.0,0.077,0.316,0.165,22927.95,1,105,519
56907.15,0.065,0.404,0.264,18462.02,0,50,421
41339.02,0.094,0.356,0.157,13369.81,1,106,452
47384.11,0.066,0.31,0.15,25455.16,0,66,564
60216.36,0.095,0.27,0.21,26829.49,0,113,649
59526.85,0.083,0.296,0.216,53434.52,0,89,604
46065.43,0.086,0.453,0.134,50102.2,0,95,563
57961.92,0.065,0.33,0.199,44293.06,1,116,508
39034.14,0.091,0.351,0.144,21845.76,0,70,568
57084.06,0.055,0.285,0.219,77848.11,0,102,597
46417.38,0.099,0.354,0.176,41037.03,0,75,535
43066.85,0.079,0.43,0.151,39762.1,0,111,581
57990.39,0.092,0.37,0.141,15494.61,0,50,429
60242.28,0.052,0.415,0.174,47874.31,0,105,640
38342.69,0.06,0.422,0.118,43151.22,0,52,566
60246.76,0.094,0.41,0.209,18478.78,0,78,612
50570.14,0.069,0.328,0.274,52119.02,0,59,566
38436.18,0.078,0.432,0.098,20826.76,0,80,563
39440.86,0.059,0.221,0.155,20210.72,0,59,551
61051.63,0.097,0.367,0.156,54694.24,0,59,705
53633.66,0.098,0.321,0.161,17716.13,0,88,498
38363.37,0.069,0.292,0.024,15266.14,0,115,477
58729.38,0.061,0.315,0.249,36559.94,0,52,530
61049.67,0.088,0.372,0.119,16409.58,1,104,553
54435.77,0.093,0.348,0.126,29428.87,0,77,533
59246.72,0.088,0.28,0.079,20121.32,0,114,640
39465.89,0.098,0.358,0.158,42549.4,0,85,537
41287.74,0.05,0.451,0.156,15429.08,0,73,500
47403.71,0.074,0.423,0.163,25309.47,0,111,565
39191.78,0.097,0.382,0.191,37881.13,0,107,598
38487.26,0.091,0.532,0.117,24446.79,0,52,588
59492.19,0.096,0.274,0.2,11375.46,0,87,454
42890.92,0.08,0.298,0.11,37126.31,0,52,601
54045.25,0.076,0.385,0.152,49001.91,0,67,606
41464.8,0.06,0.391,0.182,8562.45,0,73,487
54397.44,0.1,0.359,0.071,51677.04,0,90,591
51184.92,0.054,0.35,0.186,12504.28,0,96,481
62425.2,0.077,0.324,0.156,37737.96,0,117,687
57584.07,0.064,0.378,0.166,72675.24,0,53,588
52283.45,0.092,0.365,0.202,33324.03,0,100,587
58990.08,0.081,0.382,0.078,65234.57,0,54,611
61245.34,0.08,0.394,0.112,32518.38,0,52,704
40169.3,0.085,0.327,0.23,14539.87,0,90,460
62256.99,0.079,0.292,0.207,55602.36,1,81,659
57708.74,0.061,0.328,0.144,18168.52,0,87,473
41488.45,0.092,0.292,0.139,41142.42,0,80,567
48572.92,0.076,0.306,0.148,48073.09,1,71,544
39282.5,0.083,0.206,0.164,13695.52,0,86,462
50706.25,0.086,0.256,0.11,21401.2,1,66,524
40241.46,0.076,0.436,0.118,25652.98,0,104,566
61440.78,0.07,0.421,0.255,53779.88,0,93,711
61246.5,0.077,0.454,0.163,18531.19,0,98,635
59290.31,0.091,0.276,0.124,53195.51,0,74,672
40410.44,0.06,0.333,0.207,31958.98,0,67,578
44126.07,0.071,0.348,0.12,10662.4,0,81,505
40052.29,0.09,0.326,0.104,12769.1,0,80,492
62300.25,0.075,0.345,0.139,14796.61,1,92,570
60393.36,0.061,0.354,0.233,16433.66,0,118,629
45099.99,0.08,0.27,0.092,40821.3,0,114,561
48903.65,0.081,0.343,0.166,38470.66,0,94,562
60026.86,0.06,0.381,0.165,53853.76,1,78,670
38066.87,0.083,0.384,0.058,25428.0,0,58,598
46480.14,0.094,0.394,0.157,47128.76,0,117,563
62468.76,0.08,0.303,0.104,60964.5,1,105,699
40570.82,0.063,0.349,0.154,29818.73,0,81,571
57358.62,0.096,0.394,0.144,65405.41,0,73,652
40866.98,0.051,0.306,0.056,14940.48,0,93,484
49396.44,0.084,0.324,0.207,56944.6,1,94,500
39789.16,0.082,0.275,0.205,10704.73,0,98,525
46731.27,0.054,0.255,0.121,18339.76,0,96,444
62719.45,0.05,0.427,0.108,64435.1,0,76,699
40868.79,0.07,0.367,0.08,11586.76,0,102,462
57177.94,0.067,0.303,0.117,54650.52,0,73,604
45763.94,0.058,0.328,0.148,32804.02,0,73,574
52279.22,0.066,0.433,0.181,34228.5,1,80,542
38506.68,0.052,0.346,0.137,23726.02,0,92,554
41937.83,0.075,0.353,0.083,32469.87,0,48,562
61672.5,0.056,0.261,0.099,37155.79,0,119,686
53023.54,0.081,0.372,0.083,37888.23,0,107,584
41975.2,0.062,0.386,0.071,23894.35,0,89,579
41941.89,0.07,0.33,0.127,23838.24,0,98,520
39769.21,0.069,0.375,0.168,12690.78,0,99,486
44063.12,0.082,0.364,0.132,38082.51,0,118,562
59098.04,0.065,0.323,0.113,55304.31,0,79,596
40508.4,0.083,0.302,0.13,34742.03,0,96,557
61917.37,0.062,0.337,0.233,17103.16,0,74,641
41098.15,0.052,0.282,0.153,26240.8,0,102,577
44916.73,0.07,0.425,0.106,46867.0,0,68,587
60279.79,0.075,0.32,0.124,45429.92,1,93,650
41106.97,0.093,0.342,0.144,38297.08,0,82,577
58745.09,0.089,0.415,0.13,36220.28,0,63,600
38872.09,0.06,0.329,0.127,31843.74,0,113,572
51292.4,0.084,0.28,0.216,16744.08,1,57,441
41169.62,0.063,0.281,0.127,14776.8,0,104,527
50529.66,0.077,0.36,0.237,50371.82,0,80,619
48824.52,0.088,0.251,0.187,32646.47,1,111,551
59245.5,0.074,0.276,0.1,15396.89,0,56,458
55188.94,0.056,0.37,0.077,24155.62,0,119,545
39523.36,0.058,0.311,0.149,8623.26,0,57,475
41438.34,0.07,0.357,0.225,35128.64,0,75,561
40807.06,0.088,0.236,0.129,49511.11,0,107,585
39377.66,0.054,0.444,0.238,10264.75,0,86,477
38351.66,0.051,0.356,0.178,9973.62,0,62,487
58894.73,0.073,0.267,0.118,14436.88,1,81,433
46116.09,0.063,0.373,0.118,16786.57,0,75,525
62233.59,0.054,0.305,0.088,51428.8,0,104,625
52282.81,0.07,0.319,0.183,40593.78,0,76,547
39945.22,0.095,0.361,0.182,40809.91,0,97,541
45409.94,0.067,0.397,0.126,16906.55,0,58,484
43488.32,0.054,0.399,0.176,42352.52,0,66,560
52414.43,0.071,0.456,0.205,35620.68,0,81,612
41793.92,0.083,0.471,0.175,48448.98,0,57,581
61014.12,0.094,0.358,0.102,19668.56,0,116,599
38835.84,0.091,0.348,0.195,29938.26,0,77,573
45766.53,0.057,0.417,0.216,13363.9,0,61,522
52703.14,0.051,0.377,0.206,34726.53,0,87,592
58124.34,0.082,0.471,0.216,60910.07,0,48,607
59329.57,0.08,0.341,0.119,49534.9,0,80,567
58917.94,0.064,0.391,0.158,59040.76,1,115,506
40699.86,0.051,0.37,0.151,38428.76,0,96,598
42472.08,0.05,0.377,0.132,41047.68,0,72,583
60374.47,0.078,0.309,0.166,67763.26,0,105,664
56756.75,0.08,0.384,0.219,27630.09,0,81,538
40810.1,0.058,0.421,0.063,31103.04,0,55,524
58701.77,0.089,0.311,0.09,63604.71,0,106,553
38163.11,0.097,0.334,0.187,48968.43,0,85,591
54684.15,0.072,0.379,0.176,24300.3,0,78,551
58968.8,0.094,0.387,0.147,15362.35,1,95,449
41842.95,0.092,0.29,0.209,33374.46,0,61,617
41235.03,0.082,0.347,0.152,11374.7,0,86,433
38390.26,0.062,0.393,0.204,42152.11,0,67,569
61067.42,0.085,0.318,0.207,59221.78,0,62,665
50651.89,0.099,0.354,0.173,20682.86,0,77,591
59661.03,0.093,0.413,0.109,34923.54,0,54,620
49696.82,0.073,0.444,0.087,35637.98,0,109,583
41568.04,0.07,0.383,0.211,33885.06,0,70,564
39113.13,0.058,0.426,0.19,18300.8,0,103,507
38751.11,0.063,0.396,0.083,17332.48,0,89,516
60666.72,0.055,0.376,0.121,35441.7,0,71,721
50340.87,0.066,0.321,0.069,16126.66,0,48,438
59719.85,0.098,0.407,0.135,36198.99,0,94,594
60597.76,0.096,0.441,0.174,13488.91,0,73,639
56679.92,0.063,0.349,0.196,46334.73,0,99,619
58693.46,0.051,0.372,0.151,41185.29,1,60,486
38609.79,0.095,0.326,0.072,16750.03,0,53,489
41879.52,0.081,0.277,0.178,25400.81,1,63,495
47366.98,0.064,0.303,0.251,40616.77,0,116,490
43421.65,0.073,0.401,0.172,41082.21,1,119,503
57226.52,0.05,0.298,0.209,40810.33,0,66,585
47313.13,0.051,0.307,0.106,19236.85,0,91,495
41006.91,0.053,0.426,0.11,32406.08,0,85,593
41904.75,0.063,0.482,0.05,23766.7,0,61,561
60511.68,0.08,0.32,0.214,53828.2,0,66,757
60103.26,0.083,0.384,0.205,59478.69,0,120,656
39358.01,0.069,0.308,0.2,15946.45,0,116,502
60273.93,0.069,0.268,0.222,53680.73,0,68,673
40952.73,0.064,0.343,0.198,50892.83,0,76,559
40817.78,0.058,0.233,0.151,50748.38,0,63,628
54222.63,0.052,0.38,0.116,31257.93,0,84,540
57132.16,0.059,0.344,0.155,60655.64,1,112,550
42375.92,0.05,0.434,0.104,37173.86,0,107,544
60395.24,0.082,0.364,0.113,65770.91,1,78,699
59728.64,0.07,0.376,0.178,27379.77,0,69,563
59866.65,0.095,0.336,0.204,19456.94,0,82,441
59061.09,0.093,0.435,0.145,11596.59,0,69,549
41064.85,0.063,0.406,0.181,21959.69,0,118,591
42033.11,0.074,0.389,0.086,17223.64,0,57,491
40180.71,0.089,0.366,0.05,14575.47,0,105,490
38564.6,0.073,0.361,0.137,11222.28,0,55,455
57267.35,0.096,0.307,0.027,72050.48,0,97,595
47597.85,0.065,0.346,0.2,16896.17,0,78,498
48892.22,0.061,0.31,0.195,13036.94,0,108,436
60649.98,0.064,0.336,0.149,17574.02,0,90,581
41618.65,0.084,0.287,0.143,13420.43,0,97,484
55774.12,0.062,0.348,0.07,45873.68,0,114,571
40371.35,0.076,0.324,0.105,25866.53,0,101,542
53285.24,0.06,0.398,0.179,18814.85,1,58,456
58426.28,0.054,0.273,0.069,15005.2,0,110,495
59782.3,0.07,0.351,0.19,46665.77,0,49,537
47566.19,0.068,0.457,0.131,22526.07,0,100,574
43761.98,0.09,0.404,0.143,10116.68,0,58,502
46197.71,0.06,0.325,0.115,17082.7,0,55,484
54858.97,0.062,0.409,0.163,29290.18,0,113,550
41270.9,0.071,0.239,0.11,23525.37,0,69,559
57389.39,0.085,0.359,0.114,16125.25,0,106,485
61161.04,0.088,0.314,0.099,17917.52,0,119,652
38229.35,0.073,0.327,0.207,30516.58,0,118,578
41741.78,0.096,0.366,0.067,28544.59,0,53,541
53510.48,0.077,0.358,0.125,29840.74,0,59,568
41085.16,0.078,0.392,0.105,46798.94,0,103,602
41412.73,0.075,0.316,0.249,8377.94,0,101,507
38748.82,0.085,0.403,0.187,23845.95,0,48,556
59161.14,0.08,0.289,0.171,17147.17,0,108,497
38787.93,0.06,0.331,0.157,48126.5,0,58,580
42594.61,0.069,0.353,0.126,17996.93,0,118,465
48144.47,0.061,0.336,0.138,59139.87,0,65,638
57084.45,0.081,0.38,0.094,20519.85,0,50,543
38264.21,0.079,0.354,0.192,10288.64,1,48,415
59564.12,0.065,0.267,0.12,64402.21,0,120,679
54638.09,0.079,0.36,0.121,39742.38,0,54,571
49595.39,0.092,0.448,0.259,39449.67,0,116,580
39968.33,0.072,0.29,0.05,39237.05,1,52,543
55480.5,0.055,0.272,0.113,58949.46,0,75,612
62032.19,0.063,0.403,0.079,30489.93,1,48,623
40340.1,0.07,0.296,0.246,34104.03,0,60,607
38387.5,0.07,0.295,0.189,25667.0,0,61,618
61507.34,0.055,0.438,0.108,43436.63,0,65,724
57646.65,0.073,0.441,0.186,14152.6,0,78,460
40250.16,0.072,0.384,0.185,37771.59,0,91,605
44978.99,0.099,0.31,0.092,24388.33,0,87,595
61145.22,0.062,0.354,0.154,66531.68,0,110,716
40594.56,0.058,0.331,0.19,30391.11,0,49,578
45266.12,0.095,0.37,0.093,33366.25,0,115,591
45161.0,0.059,0.388,0.159,32693.45,0,103,534
57358.73,0.071,0.263,0.114,30767.11,0,55,572
38983.61,0.063,0.383,0.256,14473.39,0,79,483
57595.01,0.051,0.328,0.216,69432.08,0,107,617
40926.55,0.075,0.407,0.157,8863.56,0,77,500
38923.91,0.074,0.305,0.144,22127.38,0,99,539
38121.19,0.051,0.333,0.078,27357.54,0,80,546
39039.42,0.067,0.374,0.2,38471.13,0,103,577
40605.36,0.1,0.32,0.198,15304.27,0,71,511
41340.45,0.053,0.325,0.19,26056.13,1,50,489
50261.76,0.053,0.297,0.152,54244.5,1,74,549
46738.77,0.073,0.267,0.235,37075.65,0,59,558
61278.2,0.089,0.313,0.234,66123.69,0,97,740
56373.72,0.076,0.357,0.166,50282.49,0,104,639
41005.48,0.087,0.297,0.179,14484.95,0,56,509
61349.67,0.081,0.402,0.265,49356.49,0,84,716
61788.81,0.093,0.365,0.138,30957.32,0,87,702
41898.77,0.05,0.308,0.106,25517.41,0,59,568
41225.88,0.085,0.36,0.157,13056.13,1,56,418
40864.98,0.09,0.383,0.157,32038.14,0,120,568
46109.5,0.067,0.334,0.158,9194.85,0,112,496
57438.55,0.062,0.239,0.155,23391.56,0,78,595
41532.08,0.077,0.367,0.09,40154.78,0,74,551
47155.98,0.095,0.368,0.198,45395.99,0,72,608
50441.49,0.051,0.355,0.1,56954.49,0,69,555
38036.44,0.056,0.369,0.254,37179.84,0,94,601
46366.53,0.065,0.334,0.082,26852.61,0,100,576
38938.89,0.076,0.257,0.15,34311.66,0,105,557
43978.95,0.081,0.379,0.101,53562.59,0,72,638
40123.28,0.091,0.366,0.068,22288.55,0,58,580
58848.42,0.091,0.397,0.147,63765.74,0,109,576
58847.96,0.087,0.316,0.183,63586.52,0,62,592
57259.6,0.051,0.361,0.172,35834.87,1,95,502
39173.0,0.094,0.441,0.225,34239.0,0,52,545
60705.29,0.073,0.347,0.141,25020.35,0,81,653
57038.87,0.063,0.268,0.221,66117.13,0,92,587
62885.4,0.063,0.364,0.232,12857.05,0,101,577
55882.03,0.079,0.392,0.101,70380.67,0,76,572
61900.05,0.069,0.41,0.294,28184.71,0,116,727
41632.13,0.086,0.33,0.179,23500.91,0,83,569
49485.63,0.088,0.326,0.155,35186.38,0,58,531
57534.01,0.077,0.385,0.117,30656.68,0,59,565
38855.76,0.062,0.343,0.142,11728.34,0,79,488
62206.35,0.062,0.443,0.149,60202.92,0,107,742
38200.19,0.099,0.291,0.105,41185.24,0,101,552
49004.28,0.071,0.25,0.144,50957.28,0,88,634
59719.74,0.066,0.328,0.176,20408.02,0,72,554
40716.46,0.056,0.305,0.14,34111.79,0,56,565
44581.37,0.059,0.337,0.207,50768.94,0,86,611
40424.8,0.053,0.389,0.135,22245.15,0,114,641
58775.16,0.09,0.449,0.102,50714.57,0,118,591
48999.95,0.071,0.35,0.155,45599.49,0,48,521
59812.01,0.065,0.346,0.106,11796.7,0,87,483
41672.64,0.053,0.27,0.162,30063.2,1,104,525
42886.46,0.071,0.37,0.114,44165.6,0,110,579
40071.27,0.076,0.396,0.192,13908.28,0,52,491
57261.25,0.068,0.325,0.025,32737.01,0,95,557
60519.12,0.099,0.306,0.122,41542.25,0,119,680
50237.87,0.085,0.379,0.084,64828.09,0,78,643
